trip_id,driver_id,customer_id,city,pickup_zone_id,dropoff_zone_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,haversine_km,driver_assigned_at,accepted_at,driver_arrived_at,otp_verified_at,loading_ended_at,trip_started_at,trip_completed_at,cancelled_at,cancellation_at_stage,requested_at,declared_distance_km,gps_tracked_distance_km,distance_vs_haversine,actual_trip_duration_mins,loading_time_mins,waiting_time_mins,gps_ping_count,gps_accuracy_avg_m,avg_speed_kmh,max_speed_kmh,mock_location_flag,gps_provider,vehicle_type,goods_category,goods_weight_kg,floor_pickup,floor_dropoff,base_fare_inr,loading_charge_inr,waiting_charge_inr,toll_charge_inr,surge_multiplier,fare_inr,payment_mode,trip_status,otp_verified,otp_attempt_count,pod_photo_captured,pod_location_match,day_of_week,hour_of_day,is_night,is_peak_hour,is_weekend,is_late_month,zone_demand_at_time,data_split,driver_rating_given,customer_rating_given,customer_complaint_flag,customer_complaint_type,is_fraud,fraud_type,fraud_recoverable_inr
7c3a2374-fb8f-49fb-a4dc-4e45e7d22958,82455af4-a01e-4525-ac18-d1829378d088,0fc18d30-4a82-403e-bd30-f8e89d6cff9f,bangalore,blr_jayanagar,blr_bannerghatta,12.954324,77.589586,12.900642,77.585029,5.99,2026-04-15T18:43:58,2026-04-15T18:44:05,2026-04-15T18:54:59.204772,2026-04-15T18:56:42.461019,,2026-04-15T18:56:42.461019,2026-04-15T19:33:13.935668,,,2026-04-15 18:40:28,8.819,8.268,1.472,36.52,0.0,1.3,99,16.5,14.5,24.2,False,gps,two_wheeler,documents,5.0,0,0,100.55,0.0,0.0,45.23,1.0,142.87,cash,completed,True,1,False,False,2,18,False,True,False,False,0.875,live_eval,5.0,5.0,False,,False,,0.0
3dc6c576-e825-42c0-8b31-5ae72e87490b,bd0e3f81-64fb-4f94-a9c4-97060c085fc9,d3879212-0d7c-430f-a935-b48fd663c722,bangalore,blr_electronic_city,blr_jayanagar,12.843698,77.659105,12.942115,77.576932,14.11,2026-04-15T18:57:26,2026-04-15T18:58:16,2026-04-15T19:04:43.997719,2026-04-15T19:06:44.846363,,2026-04-15T19:06:44.846363,2026-04-15T19:54:19.151229,,,2026-04-15 18:56:02,10.963,19.51,0.777,47.57,0.0,1.8,123,8.9,13.8,23.1,False,gps,two_wheeler,perishable,16.8,0,0,117.7,0.0,0.0,0.0,1.352,155.62,credit,completed,True,1,False,False,2,18,False,True,False,False,1.295,live_eval,,,False,,False,,0.0
c822967e-5d10-4f4e-9eb2-35f609d0921c,f49f9d86-c2f8-4f0a-924e-612d01b0eae1,46976e98-d300-4f8d-813d-fe9a8c6bdebc,bangalore,blr_hsr,blr_hsr,12.905786,77.638319,12.908572,77.642319,0.533,2026-04-15T19:16:19,2026-04-15T19:17:10,2026-04-15T19:21:31.699223,2026-04-15T19:25:46.130861,,2026-04-15T19:25:46.130861,2026-04-15T20:23:38.242217,,,2026-04-15 19:14:46,12.751,0.734,23.93,57.87,0.0,2.5,184,5.6,13.2,23.5,False,gps,two_wheeler,documents,3.2,0,3,132.01,0.0,0.0,0.0,1.447,192.15,cash,completed,True,1,False,False,2,19,False,True,False,False,1.48,live_eval,5.0,5.0,False,,False,,0.0
12fcb620-363f-415a-9fc3-8891818b8d8a,be26902e-400b-438d-925e-cfdf7d62709d,805ac143-346e-40ce-9d6f-581c37b4264a,bangalore,blr_btm,blr_yeshwanthpur,12.910755,77.614972,13.045179,77.565675,15.873,2026-04-15T19:33:17,2026-04-15T19:33:43,2026-04-15T19:49:50.891755,2026-04-15T19:50:43.731215,,2026-04-15T19:50:43.731215,2026-04-15T20:50:21.319519,,,2026-04-15 19:29:16,11.719,19.544,0.738,59.63,0.0,1.1,220,10.6,11.8,15.1,False,gps,two_wheeler,documents,3.6,2,0,123.75,0.0,0.0,0.0,1.479,176.12,upi,completed,True,1,False,False,2,19,False,True,False,False,1.456,live_eval,1.0,4.0,False,,False,,0.0
de768f83-a7cd-410e-8c76-9620af3ba264,78eb5e33-4766-4d79-b771-49e33696e7f6,4fe65100-a9b5-4979-a882-77c8642b56a5,bangalore,blr_electronic_city,blr_btm,12.852543,77.674698,12.919037,77.594565,11.407,2026-04-15T19:32:33,2026-04-15T19:32:48,2026-04-15T19:40:58.853153,2026-04-15T19:52:17.979261,2026-04-15T20:06:53.979261,2026-04-15T20:06:53.979261,2026-04-15T20:55:31.980808,,,2026-04-15 19:31:26,6.19,15.284,0.543,48.63,14.6,9.8,151,10.7,7.6,11.5,False,gps,mini_truck,boxes_mixed,19.9,0,0,311.42,58.4,19.65,27.72,1.0,415.47,upi,completed,True,1,True,True,2,19,False,True,False,False,0.37,live_eval,,,False,,False,,0.0
2294dd88-1a3a-4554-8145-70f120764889,c910fc32-eba5-4969-a8c6-cdf65fe6881f,f8d526e6-7482-4769-8301-0777c41c1dea,bangalore,blr_indiranagar,blr_btm,12.985654,77.634468,12.912815,77.608485,8.575,2026-04-15T19:41:57,2026-04-15T19:42:11,2026-04-15T19:48:08.088975,2026-04-15T19:52:19.784429,,2026-04-15T19:52:19.784429,2026-04-15T20:08:20.810491,,,2026-04-15 19:38:26,3.964,10.061,0.462,16.02,0.0,3.6,34,17.8,14.8,21.3,False,gps,two_wheeler,perishable,4.1,0,0,61.71,0.0,0.0,0.0,1.745,109.8,upi,completed,True,1,False,False,2,19,False,True,False,False,2.09,live_eval,4.0,4.0,False,,False,,0.0
8de8216e-c1b0-4586-b2cf-746fdf19e9c4,71cf1ffb-dcd9-43f3-ba79-bb2006823e05,2b29a983-c726-4cc8-839c-66f1f037cb69,bangalore,blr_marathahalli,blr_bannerghatta,12.960601,77.691839,12.89648,77.597164,12.495,2026-04-15T20:04:10,2026-04-15T20:05:09,2026-04-15T20:35:55.327270,2026-04-15T20:44:58.403466,2026-04-15T21:17:40.403466,2026-04-15T21:17:40.403466,2026-04-15T23:00:18.486885,,,2026-04-15 19:59:52,13.12,17.976,1.05,102.63,32.7,17.1,299,10.6,7.7,9.3,False,gps,truck_14ft,raw_material,561.7,0,0,928.01,196.2,51.33,57.51,1.726,1968.41,cash,completed,True,1,True,True,2,19,False,True,False,False,2.068,live_eval,4.0,4.0,False,,False,,0.0
b97a45e4-5d43-4464-ad45-c1180c9b78c6,1306b19b-5a89-42a7-bdc2-520f80e7c931,8972fb33-0407-4a68-8a65-8c576772e5c2,bangalore,blr_indiranagar,blr_hsr,12.963661,77.627256,12.921284,77.634037,4.769,2026-04-15T20:16:23,2026-04-15T20:17:22,2026-04-15T20:31:39.517178,2026-04-15T20:36:31.457489,,2026-04-15T20:36:31.457489,2026-04-15T21:30:39.844805,,,2026-04-15 20:12:11,10.894,5.815,2.284,54.14,0.0,3.5,201,9.2,12.1,15.3,False,gps,three_wheeler,other,122.8,0,0,210.73,0.0,0.0,0.0,1.561,320.89,credit,completed,True,1,False,False,2,20,False,True,False,False,1.805,live_eval,2.0,4.0,False,,False,,0.0
b82a4606-5b3d-4328-9b28-ee304b68ec14,01fbd057-f2b4-4e07-8c6d-a7a5a357aeff,49f67e4c-fc2a-4d31-b67a-d77eea2f486f,bangalore,blr_koramangala,blr_marathahalli,12.949103,77.624988,12.965721,77.705247,8.891,2026-04-15T20:20:33,2026-04-15T20:20:50,2026-04-15T20:29:54.267914,2026-04-15T20:34:37.336949,,2026-04-15T20:34:37.336949,2026-04-15T20:56:48.567745,,,2026-04-15 20:18:30,6.09,12.333,0.685,22.19,0.0,0.0,55,6.2,16.5,27.0,False,gps,two_wheeler,perishable,9.8,0,0,78.72,0.0,0.0,0.0,1.757,133.96,upi,disputed,True,1,False,False,2,20,False,True,False,False,1.8525,live_eval,,,False,,False,,0.0
26916289-51bd-4465-b5fe-d13760142075,97dbbe34-bc8f-41f1-bf5e-f615b1d8ea9f,ba69fbe3-edd3-49fe-ada2-6afee0841fe1,bangalore,blr_bannerghatta,blr_marathahalli,12.886868,77.593304,12.963152,77.706899,14.95,2026-04-15T20:40:18,2026-04-15T20:40:36,2026-04-15T20:55:13.273138,2026-04-15T21:00:05.579514,,2026-04-15T21:00:05.579514,2026-04-15T21:24:40.462284,,,2026-04-15 20:37:48,4.649,18.489,0.311,24.58,0.0,4.8,79,9.3,11.3,15.4,False,gps,three_wheeler,other,18.1,0,0,135.78,0.0,0.0,0.0,1.552,211.09,upi,completed,True,1,False,False,2,20,False,True,False,False,1.575,live_eval,5.0,5.0,False,,False,,0.0
7c247ce3-dfd3-4d7e-a236-2fcac367939c,99700c66-90af-42d1-b191-84dc6f12a7e5,1f0e192e-4d8f-4eea-9735-319418ade43b,bangalore,blr_indiranagar,blr_koramangala,12.973443,77.646592,12.941566,77.612949,5.085,2026-04-15T20:48:02,2026-04-15T20:48:27,2026-04-15T20:56:26.811045,2026-04-15T20:58:22.621739,,2026-04-15T20:58:22.621739,2026-04-15T21:46:36.354739,,,2026-04-15 20:44:37,11.927,5.869,2.346,48.23,0.0,3.4,171,12.2,14.8,20.7,False,gps,two_wheeler,perishable,2.5,0,0,125.42,0.0,0.0,0.0,1.634,203.6,upi,completed,True,1,False,False,2,20,False,True,False,False,1.805,live_eval,4.0,5.0,False,,False,,0.0
0f9fb134-a774-4479-b595-66db2cfbda31,05c0c22c-6eea-45c9-b219-6ef7fc62511d,0f410481-ceed-4b24-8307-e1a5b10d3cc7,bangalore,blr_hsr,blr_whitefield,12.903209,77.64319,12.962345,77.758762,14.146,2026-04-15T20:53:40,2026-04-15T20:54:15,2026-04-15T21:01:41.140066,2026-04-15T21:03:24.395620,,2026-04-15T21:03:24.395620,2026-04-15T21:39:46.698242,,,2026-04-15 20:50:57,9.832,17.702,0.695,36.37,0.0,2.8,140,11.1,16.2,26.0,False,gps,two_wheeler,documents,3.0,1,2,108.66,0.0,0.0,0.0,1.463,154.06,upi,completed,True,1,False,False,2,20,False,True,False,False,1.665,live_eval,,,False,,False,,0.0
5bdbfc8a-4a99-432b-8ebf-9c1c15d317f9,9a954bfe-207c-44a3-8172-c89334a28824,d85f7d06-ced8-4ef4-a5f8-e3ba80a3498f,bangalore,blr_hsr,blr_marathahalli,12.914199,77.638143,12.964867,77.705913,9.256,2026-04-15T21:15:52,2026-04-15T21:16:32,2026-04-15T21:30:31.533985,,,,,2026-04-15T21:33:31.533985,post_arrive,2026-04-15 21:14:55,3.881,10.933,0.419,12.09,0.0,0.0,37,6.1,0.0,0.0,False,gps,two_wheeler,perishable,1.4,0,0,61.05,0.0,0.0,0.0,1.326,82.11,upi,cancelled_by_customer,False,0,False,False,2,21,False,False,False,False,1.295,live_eval,,,False,,False,,0.0
ded3becc-7555-4fde-87e6-4e03b62ec5ac,b9c92ef0-eb40-4e88-b7c8-d9802d83d9ef,4819dce6-a3b3-4399-b013-4c2135130c0d,bangalore,blr_jayanagar,blr_marathahalli,12.929679,77.582453,12.949838,77.692247,12.108,2026-04-15T21:55:04,2026-04-15T21:55:20,2026-04-15T22:14:14.642354,2026-04-15T22:20:28.773475,,2026-04-15T22:20:28.773475,2026-04-15T22:55:27.359466,,,2026-04-15 21:53:53,8.602,14.646,0.71,34.98,0.0,5.3,114,13.9,14.8,24.4,False,gps,three_wheeler,other,116.9,0,0,183.22,0.0,0.0,0.0,1.26,239.13,cash,completed,True,1,False,False,2,21,False,False,False,False,1.225,live_eval,5.0,5.0,False,,False,,0.0
8af40270-b8f8-465a-afff-dd43ec6814a2,90da9399-f73c-4fdc-b7e0-d4e20ac01f45,dfd8e070-91fd-456c-a28c-aeb6729616ed,bangalore,blr_koramangala,blr_rajajinagar,12.941293,77.618216,12.998329,77.556669,9.203,2026-04-15T22:27:28,2026-04-15T22:28:27,2026-04-15T22:42:36.659846,2026-04-15T22:54:07.670635,2026-04-16T00:39:19.670635,2026-04-16T00:39:19.670635,2026-04-16T02:04:58.923699,,,2026-04-15 22:26:17,16.236,11.164,1.764,85.65,105.2,10.4,295,17.6,11.4,20.2,False,gps,mini_truck,furniture,327.3,5,4,492.24,420.8,20.83,0.0,1.0,1048.06,upi,completed,True,1,True,True,2,22,True,False,False,False,0.39,live_eval,5.0,5.0,False,,False,,0.0
090598cf-1e51-40a1-8ff6-ae42faa5cc0b,ac98649e-a59a-4355-a92b-c1249eb0e407,393ad094-78e7-452d-998d-d6f59da99523,bangalore,blr_jayanagar,blr_electronic_city,12.92569,77.585745,12.85191,77.652389,10.931,2026-04-15T22:29:43,2026-04-15T22:30:12,2026-04-15T22:43:46.276178,2026-04-15T22:47:07.461883,,2026-04-15T22:47:07.461883,2026-04-15T23:42:02.287594,,,2026-04-15 22:27:49,15.571,13.013,1.425,54.91,0.0,5.2,152,9.5,17.0,21.8,False,gps,three_wheeler,boxes_mixed,61.0,0,0,266.86,0.0,0.0,0.0,1.0,331.68,upi,completed,True,1,False,False,2,22,True,False,False,False,0.35,live_eval,4.0,5.0,False,,False,,0.0
9432a66b-4dc6-4a4e-932b-53896c4b9826,b55d6373-2b54-41e4-b2a5-98f06845a2d7,361c0404-eab3-413a-a139-6d07904d1171,bangalore,blr_electronic_city,blr_indiranagar,12.841745,77.662229,12.967574,77.638423,14.228,2026-04-15T22:38:20,2026-04-15T22:39:00,2026-04-15T22:59:39.021590,2026-04-15T23:02:50.852576,,2026-04-15T23:02:50.852576,2026-04-16T00:06:42.714160,,,2026-04-15 22:37:16,16.274,20.617,1.144,63.86,0.0,2.0,176,4.9,15.3,19.8,False,gps,three_wheeler,perishable,3.0,3,4,275.29,0.0,0.0,0.0,1.0,330.35,cash,completed,True,1,False,False,2,22,True,False,False,False,0.37,live_eval,5.0,5.0,False,,False,,0.0
c9f293c3-3239-4df5-9f35-51c97b60b9f9,ae05a25f-dc00-4f05-9e5f-1cae70d76c83,293a9f99-7172-4599-aa77-145026999aef,bangalore,blr_koramangala,blr_btm,12.930604,77.623843,12.913856,77.589066,4.204,2026-04-15T23:05:00,2026-04-15T23:05:17,2026-04-15T23:13:47.811467,2026-04-15T23:15:04.088011,,2026-04-15T23:15:04.088011,2026-04-15T23:46:17.027547,,,2026-04-15 23:02:53,11.504,5.46,2.736,31.22,0.0,1.0,92,10.9,22.1,32.1,False,gps,two_wheeler,documents,2.1,2,0,122.03,0.0,0.0,0.0,1.0,156.74,upi,completed,True,1,False,False,2,23,True,False,False,False,0.39,live_eval,5.0,5.0,False,,False,,0.0
cc85d760-8de6-4f1c-af5f-a5d2ab8a3d6d,f49f9d86-c2f8-4f0a-924e-612d01b0eae1,c39c6754-c166-46bd-8c05-b5493e00b0c0,bangalore,blr_hsr,blr_marathahalli,12.916004,77.636118,12.947907,77.70253,8.024,2026-04-15T23:04:12,2026-04-15T23:04:33,2026-04-15T23:18:38.207506,2026-04-15T23:19:52.383778,,2026-04-15T23:19:52.383778,2026-04-15T23:52:51.216558,,,2026-04-15 23:03:41,12.023,11.63,1.498,32.98,0.0,3.2,119,17.1,21.9,38.9,False,gps,two_wheeler,documents,4.1,0,2,126.18,0.0,0.0,0.0,1.0,152.48,upi,completed,True,1,False,False,2,23,True,False,False,False,0.37,live_eval,3.0,5.0,False,,False,,0.0
9c2ae071-5b91-4a1d-8979-00c57af92576,8f555ce8-84dc-4efb-b12b-668b3907c7c4,a013aa95-f3ad-436b-8551-b2dbf1a86057,bangalore,blr_hsr,blr_hebbal,12.911837,77.633606,13.040048,77.606381,14.558,2026-04-15T23:43:22,2026-04-15T23:43:49,2026-04-15T23:50:50.788367,2026-04-15T23:51:57.564283,,2026-04-15T23:51:57.564283,2026-04-16T00:05:18.866925,,,2026-04-15 23:41:43,4.86,20.163,0.334,13.36,0.0,3.2,51,16.9,21.8,26.3,False,gps,two_wheeler,documents,0.5,0,0,68.88,0.0,0.0,0.0,1.0,84.25,cash,completed,True,1,False,False,2,23,True,False,False,False,0.37,live_eval,5.0,5.0,False,,False,,0.0
6eb47613-1c81-40ec-9252-b3ee85026bc1,1cca419d-0884-42be-bcb9-dba15383e238,e6d9bb1e-dc25-497e-ad54-33f0c23cd4a3,bangalore,blr_jayanagar,blr_electronic_city,12.928714,77.570816,12.837014,77.660593,14.095,2026-04-16T00:52:04,2026-04-16T00:52:19,2026-04-16T01:01:44.661628,2026-04-16T01:03:40.494411,,2026-04-16T01:03:40.494411,2026-04-16T01:20:55.270674,,,2026-04-16 00:49:25,5.864,17.927,0.416,17.25,0.0,6.2,57,5.3,20.4,30.5,False,gps,three_wheeler,documents,0.2,2,0,150.37,0.0,0.0,0.0,1.0,180.94,cash,completed,True,1,False,False,3,0,True,False,False,False,0.35,live_eval,5.0,5.0,False,,False,,0.0
83e43234-df44-4a07-b692-ab971db7be99,344988f9-4d11-4671-bf25-94726fbe0e75,11e1d869-3c53-461c-a2e0-658ae0a385a4,bangalore,blr_btm,blr_electronic_city,12.925635,77.606134,12.859095,77.671759,10.264,2026-04-16T00:56:53,2026-04-16T00:57:25,2026-04-16T01:02:53.574794,2026-04-16T01:05:09.050485,,2026-04-16T01:05:09.050485,2026-04-16T01:21:45.398297,,,2026-04-16 00:54:56,6.369,12.772,0.621,16.61,0.0,2.3,34,13.8,23.0,38.5,False,gps,two_wheeler,perishable,7.8,0,0,80.96,0.0,0.0,0.0,1.0,99.85,credit,completed,True,1,False,False,3,0,True,False,False,False,0.364,live_eval,4.0,5.0,False,,False,,0.0
fd40b6c4-a550-4d30-a7b1-75a2da625561,5e6a1ae7-0aec-45af-a286-9a1396683087,64ffc73d-9788-4e1b-af83-5962cbd99cf5,bangalore,blr_bannerghatta,blr_hsr,12.923233,77.600719,12.920794,77.638877,4.144,2026-04-16T01:10:09,2026-04-16T01:10:50,2026-04-16T01:27:01.692953,2026-04-16T01:28:40.665980,,2026-04-16T01:28:40.665980,2026-04-16T01:45:37.052621,,,2026-04-16 01:08:52,4.864,4.982,1.174,16.94,0.0,8.0,43,11.5,17.2,26.5,False,gps,three_wheeler,perishable,89.1,1,0,138.37,0.0,0.0,0.0,1.0,172.75,upi,completed,True,1,False,False,3,1,True,False,False,False,0.35,live_eval,,,False,,False,,0.0
57ff2d9a-a6a8-4921-abc3-7e1b95566580,bac12fce-5f59-4ffd-8ca9-5972d9a912f1,b4a6f1e4-57f7-4a32-8111-4a84a608b540,bangalore,blr_koramangala,blr_hebbal,12.93171,77.636338,13.040072,77.609863,12.386,2026-04-16T08:19:30,2026-04-16T08:19:43,2026-04-16T08:29:48.346658,2026-04-16T08:39:48.235234,2026-04-16T08:49:48.235234,2026-04-16T08:49:48.235234,2026-04-16T12:26:10.885862,,,2026-04-16 08:16:59,24.466,15.259,1.975,216.38,10.0,29.2,572,12.9,6.8,11.0,False,gps,truck_14ft,boxes_mixed,36.0,0,0,1211.66,60.0,87.72,0.0,1.118,1465.71,upi,completed,True,1,True,True,3,8,False,True,False,False,0.975,live_eval,5.0,5.0,False,,False,,0.0
d20af249-1830-4d05-8076-8f8bf6816514,529ab884-54be-4699-9b9a-e799d7759c96,5973406a-0135-43d7-889e-1fd8a0226253,bangalore,blr_yeshwanthpur,blr_btm,13.002871,77.563647,12.911847,77.602854,10.977,2026-04-16T08:18:52,2026-04-16T08:19:51,2026-04-16T08:30:41.824162,2026-04-16T08:34:33.749603,,2026-04-16T08:34:33.749603,2026-04-16T09:00:05.738875,,,2026-04-16 08:17:13,6.09,15.462,0.555,25.53,0.0,1.1,75,11.1,14.3,24.6,False,gps,two_wheeler,perishable,6.0,0,4,78.72,0.0,0.0,0.0,1.303,98.83,credit,completed,True,1,False,False,3,8,False,True,False,False,1.26,live_eval,5.0,2.0,False,,False,,0.0
8689b57a-7725-431f-b972-98dda2e7431e,b4e57aba-cec4-4c71-911e-ab1d9efd17c0,2fef4a50-b082-494f-a207-802382b2e513,bangalore,blr_jayanagar,blr_electronic_city,12.92268,77.566,12.848075,77.660837,13.21,2026-04-16T08:21:50,2026-04-16T08:22:25,2026-04-16T08:31:04.738942,2026-04-16T08:33:28.471086,,2026-04-16T08:33:28.471086,2026-04-16T08:59:42.426625,,,2026-04-16 08:20:48,4.741,16.722,0.359,26.23,0.0,4.8,80,6.1,10.8,18.1,False,gps,three_wheeler,boxes_mixed,97.4,1,0,136.9,0.0,0.0,0.0,1.292,177.44,cash,completed,True,1,False,False,3,8,False,True,False,False,1.4,live_eval,,,False,,False,,0.0
72b3048a-7d40-447a-86bf-77dfde327cc8,209529ea-af6e-4523-af95-f09411cf904a,73f0590c-fe4b-4ead-a8a5-be09e07e4d68,bangalore,blr_koramangala,blr_koramangala,12.924245,77.634767,12.952758,77.631082,3.196,2026-04-16T08:30:06,2026-04-16T08:30:29,2026-04-16T08:43:59.519938,2026-04-16T08:48:15.229899,,2026-04-16T08:48:15.229899,2026-04-16T09:28:28.860084,,,2026-04-16 08:25:07,7.312,4.495,2.288,40.23,0.0,1.2,138,14.0,10.9,15.5,False,gps,three_wheeler,documents,2.4,0,0,167.75,0.0,0.0,0.0,1.155,197.56,upi,completed,True,1,False,False,3,8,False,True,False,False,0.975,live_eval,5.0,5.0,False,,False,,0.0
24f538e4-89dc-4cca-8042-50ae51e0ce9a,58324282-d63e-45e1-9b57-9c862f62f91d,5f07b609-43fb-4d2c-b448-0894d84d71e4,bangalore,blr_bannerghatta,blr_bannerghatta,12.913328,77.594132,12.886209,77.617427,3.933,2026-04-16T08:32:20,2026-04-16T08:33:04,2026-04-16T08:40:38.028452,,,,,2026-04-16T08:43:36.028452,post_arrive,2026-04-16 08:30:10,11.123,4.995,2.828,62.31,0.0,0.0,174,15.9,0.0,0.0,False,gps,three_wheeler,documents,1.4,5,0,213.48,0.0,0.0,0.0,1.261,271.22,upi,cancelled_by_driver,False,0,False,False,3,8,False,True,False,False,1.4,live_eval,,,False,,False,,0.0
daa2fef5-30c2-42cd-810b-ab13f48daccf,eaf146d6-4ee3-4532-aaca-f614f6812b08,4882f5c4-0710-4b34-b679-018f1f4c9ddd,bangalore,blr_marathahalli,blr_rajajinagar,12.96371,77.695967,12.9891,77.548295,16.248,2026-04-16T08:36:15,2026-04-16T08:36:52,2026-04-16T08:41:11.903884,2026-04-16T08:45:21.864394,,2026-04-16T08:45:21.864394,2026-04-16T09:28:55.984204,,,2026-04-16 08:35:11,9.481,21.873,0.583,43.57,0.0,4.5,189,13.3,13.1,17.5,False,gps,two_wheeler,perishable,7.0,1,0,105.85,0.0,0.0,0.0,1.083,110.58,cash,completed,True,1,False,False,3,8,False,True,False,False,0.94,live_eval,5.0,5.0,False,,False,,0.0
48bbb5af-f229-4a71-86d6-6b8d69f7ff52,a4496024-03a8-4794-aa70-376b6271145c,91577e7a-64a9-402e-a4d4-7702bb116084,bangalore,blr_btm,blr_electronic_city,12.910707,77.61075,12.831599,77.654337,9.985,2026-04-16T08:42:50,2026-04-16T08:43:24,2026-04-16T08:56:06.206298,2026-04-16T09:02:03.597187,2026-04-16T09:10:45.597187,2026-04-16T09:10:45.597187,2026-04-16T11:01:22.762968,,,2026-04-16 08:38:25,16.028,13.257,1.605,110.62,8.7,11.8,331,11.6,8.7,15.3,False,gps,mini_truck,boxes_mixed,118.7,0,0,488.5,34.8,23.62,49.36,1.473,835.28,cash,completed,True,1,True,True,3,8,False,True,False,False,1.456,live_eval,4.0,5.0,False,,False,,0.0
914b6591-5fda-4927-a932-6213aaa060b2,5b55912b-c682-40ab-b31b-883e6d1314a8,ecfacc4a-4bea-49e0-ae96-588a9cc6dc4f,bangalore,blr_yeshwanthpur,blr_koramangala,13.02677,77.551611,12.932909,77.630494,13.49,2026-04-16T08:39:52,2026-04-16T08:40:00,2026-04-16T08:51:12.100198,2026-04-16T09:02:32.733990,2026-04-16T10:01:14.733990,2026-04-16T10:01:14.733990,2026-04-16T11:38:17.515344,,,2026-04-16 08:39:01,13.921,16.008,1.032,97.05,58.7,5.0,298,10.3,8.6,14.4,False,gps,mini_truck,boxes_mixed,121.6,6,0,450.57,234.8,9.95,0.0,1.48,895.52,credit,completed,True,1,True,True,3,8,False,True,False,False,1.26,live_eval,5.0,4.0,False,,False,,0.0
e997b84d-e4c1-4eed-8e9f-7961782b213d,1b0d3211-569a-4977-b705-c741f5b9fba3,9054c7db-3b75-41d7-8954-1571873ba299,bangalore,blr_koramangala,blr_hsr,12.943441,77.633785,12.912441,77.628821,3.489,2026-04-16T08:46:46,2026-04-16T08:47:42,2026-04-16T09:10:21.741529,2026-04-16T09:32:14.831887,2026-04-16T11:42:56.831887,2026-04-16T11:42:56.831887,2026-04-16T15:24:54.970106,,,2026-04-16 08:43:36,25.111,4.492,7.198,221.97,130.7,14.3,673,16.4,6.8,9.5,False,gps,truck_17ft,raw_material,725.5,6,4,1653.34,1045.6,57.23,1.31,1.131,2986.99,upi,completed,True,1,True,True,3,8,False,True,False,False,0.975,live_eval,,,False,,False,,0.0
89c7cbcd-e62c-44ce-a016-a5625fc372f1,710499ca-c339-441c-ab67-c7e2690dd4cc,6d5d6d3e-67b0-4803-a802-4ed30c5ffbbc,bangalore,blr_yeshwanthpur,blr_btm,13.002177,77.552618,12.909789,77.614299,12.256,2026-04-16T08:49:29,2026-04-16T08:49:50,2026-04-16T08:58:53.303119,2026-04-16T09:03:34.692041,,2026-04-16T09:03:34.692041,2026-04-16T09:29:24.291424,,,2026-04-16 08:46:42,5.963,14.562,0.486,25.83,0.0,2.7,73,11.4,13.9,21.5,False,gps,two_wheeler,documents,2.3,2,0,77.7,0.0,0.0,0.0,1.266,98.99,cash,completed,True,1,False,False,3,8,False,True,False,False,1.26,live_eval,3.0,5.0,False,,False,,0.0
59fe42e5-32d2-4300-be89-1a4c3abe4ea7,3bd2595f-1741-4ba0-a430-4d10c2903011,86a53797-e023-4a29-bfc6-e5495765168c,bangalore,blr_bannerghatta,blr_koramangala,12.889742,77.592796,12.946096,77.629095,7.399,2026-04-16T08:56:05,2026-04-16T08:56:28,2026-04-16T09:02:43.112646,2026-04-16T09:05:30.804302,,2026-04-16T09:05:30.804302,2026-04-16T10:28:59.366130,,,2026-04-16 08:52:42,13.258,9.593,1.792,83.48,0.0,6.2,251,15.2,9.5,16.3,False,gps,three_wheeler,documents,0.4,0,0,239.09,0.0,0.0,0.0,1.346,321.86,credit,completed,True,1,False,False,3,8,False,True,False,False,1.4,live_eval,5.0,5.0,False,,False,,0.0
42b795e9-6672-4864-b390-cd30ef6e217f,52425c7c-38be-4abf-9766-37a225171b7a,2afa6fb1-d0f9-4210-afcd-fea02f2b5c0e,bangalore,blr_jayanagar,blr_hsr,12.929291,77.578477,12.90629,77.63679,6.818,2026-04-16T08:58:39,2026-04-16T08:59:17,2026-04-16T09:16:02.657350,2026-04-16T09:20:32.387352,,2026-04-16T09:20:32.387352,2026-04-16T09:53:15.754038,,,2026-04-16 08:53:58,7.259,8.78,1.065,32.72,0.0,0.9,84,4.5,13.3,18.3,False,gps,two_wheeler,perishable,4.6,0,4,88.08,0.0,0.0,0.0,1.221,104.66,upi,completed,True,1,False,False,3,8,False,True,False,False,1.4,live_eval,5.0,5.0,False,,False,,0.0
0282dc1f-8ffe-492a-a6e4-bac56b684c33,425541ff-56e1-420e-bee1-a231a280533c,5f9fd4f5-3994-45c7-bd59-f99b52b8d812,bangalore,blr_indiranagar,blr_electronic_city,12.979402,77.65237,12.848596,77.659055,14.563,2026-04-16T09:29:11,2026-04-16T09:29:40,2026-04-16T09:51:23.004619,2026-04-16T09:52:58.610311,,2026-04-16T09:52:58.610311,2026-04-16T10:11:24.207980,,,2026-04-16 09:24:23,3.899,18.244,0.268,18.43,0.0,6.9,44,12.7,12.7,19.0,False,gps,three_wheeler,perishable,93.0,0,0,126.79,0.0,0.0,0.0,1.623,203.56,cash,completed,True,1,False,False,3,9,False,True,False,False,1.71,live_eval,5.0,5.0,False,,False,,0.0
