trip_id,driver_id,customer_id,city,pickup_zone_id,dropoff_zone_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,requested_at,accepted_at,started_at,completed_at,cancelled_at,status,vehicle_type,declared_distance_km,actual_distance_km,declared_duration_min,fare_inr,payment_mode,surge_multiplier,driver_rating_given,customer_rating_given,is_night,day_of_week,hour_of_day,is_peak_hour,zone_demand_at_time,data_split,is_fraud,fraud_type,fraud_confidence_score,recoverable_amount_inr,customer_complaint_flag,extra_km,ring_coordination
31701e76-993e-4742-b88b-06df5eb3a349,72496333-0379-4397-b924-8e0aaa328e16,6e9b0c04-ad64-4906-9fe4-3a635d11b98e,bangalore,blr_bannerghatta,blr_yeshwanthpur,12.904406,77.591429,13.023134,77.558584,2026-03-22 08:44:44,2026-03-22T08:56:15,2026-03-22T09:11:55,2026-03-22T09:25:41.344426,,completed,three_wheeler,2.376,2.376,13.77,127.11,cash,1.228,1.0,5.0,False,6,8,True,0.9625,live_eval,False,,,0.0,False,0.0,False
fc0f4055-6f3a-40f0-9e09-f61e66833108,84a045cf-8a6d-4fb7-b09c-25ef573897e7,9901e30a-c505-493e-9d55-1aa6787c952d,bangalore,blr_jayanagar,blr_yeshwanthpur,12.928874,77.586145,13.038571,77.558568,2026-03-22 08:44:55,2026-03-22T08:55:23,2026-03-22T09:08:02,2026-03-22T09:55:31.663522,,completed,mini_truck,8.009,8.009,47.49,446.23,upi,1.237,4.0,5.0,False,6,8,True,0.9625,live_eval,False,,,0.0,False,0.0,False
35092ed6-1e5f-4211-9ed1-0f892b4f0842,fd5ecec0-febe-4a07-be61-c5c2f5a96836,dbcf2536-bc07-4a30-ac16-ee95553355d9,bangalore,blr_rajajinagar,blr_hebbal,12.998519,77.545046,13.033425,77.605348,2026-03-22 09:15:02,2026-03-22T09:20:46,2026-03-22T09:39:22,2026-03-22T10:26:30.118772,,completed,three_wheeler,8.939,8.939,47.14,182.49,cash,1.0,4.0,5.0,False,6,9,True,0.946,live_eval,False,,,0.0,False,0.0,False
715a220b-f5b2-424b-a2a7-f878de38e4a4,cfbdad08-dc9e-4e24-a120-42ab4d563e89,ea1baa34-195f-4a7c-9295-2352e6571840,bangalore,blr_bannerghatta,blr_marathahalli,12.877505,77.610167,12.950816,77.698695,2026-03-22 09:19:58,2026-03-22T09:31:00,2026-03-22T09:45:53,2026-03-22T10:35:28.021590,,completed,three_wheeler,9.226,9.226,49.58,187.96,upi,1.0,4.0,4.0,False,6,9,True,0.9625,live_eval,False,,,0.0,False,0.0,False
e57b9152-aa5c-4d71-8430-96b753386132,9eb69f89-8206-40bd-93f2-1f9b800ed3c3,0875b01c-f5d7-4209-bd1f-1cc65aad2a2b,bangalore,blr_bannerghatta,blr_btm,12.900769,77.57924,12.92058,77.619491,2026-03-22 09:29:28,2026-03-22T09:34:06,,,2026-03-22T09:45:54,cancelled_by_driver,two_wheeler,6.784,6.784,30.26,85.64,upi,1.056,,,False,6,9,True,0.9625,live_eval,False,,,0.0,False,0.0,False
776d2a33-2f1c-49b9-8923-8296a4707c4c,7cb9fe3b-4f0d-4fe4-a428-7951b85045ec,2c68bb25-0ff8-47de-a248-12fb2e7a3d4d,bangalore,blr_hsr,blr_hsr,12.911321,77.638417,12.924809,77.643963,2026-03-22 09:47:16,2026-03-22T09:51:03,2026-03-22T09:53:11,2026-03-22T11:28:47.662296,,completed,truck_14ft,11.34,11.34,95.61,980.25,upi,1.156,4.0,3.0,False,6,9,True,1.0175,live_eval,False,,,0.0,False,0.0,False
102f5533-fd1d-4944-af6d-d50a7b7e3d17,e43442a0-794d-428a-8207-37301b659f85,2efe588c-803f-4e1f-b120-d9ca44f8d0cd,bangalore,blr_btm,blr_hsr,12.906814,77.605645,12.902456,77.636233,2026-03-22 09:50:00,2026-03-22T10:00:49,2026-03-22T10:14:26,2026-03-22T10:36:00.618781,,completed,three_wheeler,3.535,3.535,21.58,143.52,upi,1.229,5.0,5.0,False,6,9,True,1.001,live_eval,False,,,0.0,False,0.0,False
57a1c817-9e2f-4e9e-bf65-ab3fbf4609f4,b747b5ce-3b43-4393-8a4d-3c90b12a8fbe,cc985e1a-0184-4ed3-8df8-f91674e0bc52,bangalore,blr_marathahalli,blr_jayanagar,12.944152,77.700134,12.922833,77.572317,2026-03-22 10:18:48,2026-03-22T10:20:20,2026-03-22T10:28:44,2026-03-22T12:11:09.044589,,completed,truck_14ft,10.636,10.636,102.42,911.53,credit,1.028,4.0,5.0,False,6,10,False,0.94,live_eval,False,,,0.0,False,0.0,False
8152662a-c968-4dc9-826e-ea1528283d72,fa1f82b0-c95e-4ab0-a4a8-d3ad6ffa3258,7ef38b54-dcb7-4151-a3f0-5d9244a63aff,bangalore,blr_jayanagar,blr_marathahalli,12.923848,77.566775,12.95887,77.699518,2026-03-22 10:20:07,2026-03-22T10:27:38,2026-03-22T10:40:57,2026-03-22T12:45:50.626836,,completed,truck_14ft,16.816,16.816,124.89,1756.66,cash,1.252,1.0,5.0,False,6,10,False,1.225,live_eval,True,cash_extortion,0.680240727681689,736.26,True,0.0,False
143a8996-5a3b-40a4-bc13-835d624d4fdd,a9c3d5d6-8d14-4a42-82f1-e0bc340ff6da,7c0954d0-8e22-4d9d-8611-22d95561a394,bangalore,blr_electronic_city,blr_whitefield,12.86101,77.662311,12.984038,77.743947,2026-03-22 10:55:54,2026-03-22T10:56:38,2026-03-22T11:05:09,2026-03-22T18:17:23.594303,,completed,truck_14ft,52.614,52.614,432.24,1909.01,upi,1.0,5.0,4.0,False,6,10,False,0.3,live_eval,False,,,0.0,False,0.0,False
9e6d42d0-fda4-4fc6-8e5f-c43a96adbeb1,69f1a4df-c079-40e7-b51a-aab02a0ab065,611fd4ac-f5d2-4a02-acbd-2101613b0a94,bangalore,blr_hebbal,blr_whitefield,13.037508,77.585911,12.974506,77.751661,2026-03-22 10:57:51,2026-03-22T11:01:45,2026-03-22T11:20:21,2026-03-22T11:51:16.630551,,completed,two_wheeler,7.862,7.862,30.93,106.54,upi,1.191,5.0,4.0,False,6,10,False,0.85,live_eval,False,,,0.0,False,0.0,False
2de639ca-ff65-45b4-a72e-2e7084075178,ec953aeb-2ac1-41fa-ac4f-27365b058bbd,3fda2d2f-9912-47a6-9896-526875c447c7,bangalore,blr_yeshwanthpur,blr_jayanagar,13.01604,77.537912,12.927626,77.586561,2026-03-22 11:03:13,2026-03-22T11:10:36,2026-03-22T11:24:10,2026-03-22T11:30:30.075489,,completed,two_wheeler,1.493,1.493,6.33,42.74,credit,1.0,,,False,6,11,False,0.3,live_eval,False,,,0.0,False,0.0,False
1de8d9a1-60c0-4b60-9233-7875749ec319,06c86000-9a3a-4569-a517-c97040f08bec,8fb92c70-05c8-4f67-be30-8a7d7d38742c,bangalore,blr_indiranagar,blr_hsr,12.972928,77.63482,12.919993,77.634128,2026-03-22 11:14:48,2026-03-22T11:15:27,,,2026-03-22T11:25:18,cancelled_by_driver,three_wheeler,13.626,13.626,79.44,255.98,cash,1.03,,,False,6,11,False,0.95,live_eval,False,,,0.0,False,0.0,False
ea12eebe-b9cf-4ef2-a203-9abe6546b872,804283d7-b842-4c3b-b931-f0f365f4b023,892fa826-4aa1-4924-a1b5-ab56a24ad299,bangalore,blr_rajajinagar,blr_yeshwanthpur,12.995632,77.542828,13.009488,77.549298,2026-03-22 11:23:09,2026-03-22T11:29:56,2026-03-22T11:36:56,2026-03-22T12:20:50.048127,,completed,two_wheeler,10.945,10.945,43.9,175.42,upi,1.497,5.0,4.0,False,6,11,False,1.29,live_eval,False,,,0.0,False,0.0,False
39dc5b47-9157-4f38-a696-0ce568928818,77c820cf-adff-4ba4-a37d-98a793c412ce,22b9a0a0-b16b-4604-8036-46372ad5a567,bangalore,blr_marathahalli,blr_btm,12.946577,77.700367,12.914289,77.600579,2026-03-22 11:27:15,2026-03-22T11:30:38,,,2026-03-22T11:42:21,cancelled_by_driver,two_wheeler,12.121,12.121,56.92,138.41,credit,1.12,,,False,6,11,False,0.94,live_eval,False,,,0.0,False,0.0,False
04d88250-fee0-4478-856c-9245de78fa7d,004aa5cd-d6f9-4920-8bac-60577f6770b9,e1c8aeac-bdd3-47d6-9be5-f8ea351715b9,bangalore,blr_rajajinagar,blr_yeshwanthpur,12.983805,77.552992,13.015013,77.548892,2026-03-22 11:30:21,2026-03-22T11:36:23,2026-03-22T11:46:27,2026-03-22T12:29:59.510055,,completed,two_wheeler,10.902,10.902,43.54,146.75,upi,1.218,5.0,5.0,False,6,11,False,1.29,live_eval,False,,,0.0,False,0.0,False
78914016-fe01-4617-9b24-3f45919ae3c6,1fc31728-d4c4-4ee6-91db-47718eb39299,8384fce8-e21d-4636-8ed2-e730bebfc56c,bangalore,blr_koramangala,blr_hebbal,12.920268,77.625981,13.044861,77.596938,2026-03-22 11:34:54,2026-03-22T11:38:30,2026-03-22T11:49:50,2026-03-22T13:16:18.226386,,completed,mini_truck,10.948,10.948,86.47,413.63,credit,1.026,5.0,4.0,False,6,11,False,0.975,live_eval,False,,,0.0,False,0.0,False
f9b588e8-ece4-43fa-8bd8-5f602d3fd326,29884b24-f0cf-4355-9058-b063fcb86126,b6ad7146-436a-4f9a-9875-75f30b9b73ad,bangalore,blr_whitefield,blr_indiranagar,12.949605,77.744462,12.978828,77.636867,2026-03-22 11:37:34,2026-03-22T11:41:35,2026-03-22T11:48:59,2026-03-22T12:28:47.039557,,completed,two_wheeler,7.854,7.854,39.8,92.79,cash,1.0,3.0,5.0,False,6,11,False,0.95,live_eval,False,,,0.0,False,0.0,False
26ec753e-e86a-4d12-898c-0decc58ff26c,f4386f23-a5b6-4f3f-9bcd-5f9fee9ead4e,7ba69357-c690-4a6c-8e14-04cbaf6abf72,bangalore,blr_marathahalli,blr_koramangala,12.956386,77.710854,12.940678,77.62989,2026-03-22 11:43:12,2026-03-22T11:47:15,,,2026-03-22T11:51:22,cancelled_by_driver,mini_truck,4.6,4.6,36.63,326.24,cash,1.194,,,False,6,11,False,0.94,live_eval,False,,,0.0,False,0.0,False
7bc7dc65-7b0b-4de9-82fd-e33895e820b3,72614db9-5855-4ed9-a4ae-765659a70f2f,f055e103-1333-4f10-9159-68b76d8673ed,bangalore,blr_jayanagar,blr_whitefield,12.925446,77.585254,12.96434,77.752026,2026-03-22 11:52:46,2026-03-22T11:55:09,,,2026-03-22T12:09:35,cancelled_by_customer,two_wheeler,9.251,9.251,37.11,117.34,credit,1.167,,,False,6,11,False,1.3125,live_eval,False,,,0.0,False,0.0,False
54eeb606-c0b7-4625-91f5-2667610f5126,3badba53-f95b-4c03-859c-94defa8f4ef2,2a4d4ac2-0201-4d40-a6ab-234e9d56d830,bangalore,blr_bannerghatta,blr_electronic_city,12.89752,77.599046,12.847509,77.679449,2026-03-22 12:05:01,2026-03-22T12:09:27,2026-03-22T12:28:04,2026-03-22T13:52:51.978997,,completed,mini_truck,12.338,12.338,84.8,472.99,cash,1.117,4.0,4.0,False,6,12,True,1.3125,live_eval,False,,,0.0,False,0.0,False
06a1d724-6d96-4ebb-98b3-daab69e31df9,c7ea2f69-1d7a-4662-b166-b904e09f0873,7bbf219c-d16a-4413-bfed-abf82245787e,bangalore,blr_hebbal,blr_bannerghatta,13.041556,77.585315,12.903602,77.593164,2026-03-22 12:06:43,2026-03-22T12:16:54,2026-03-22T12:34:11,2026-03-22T12:40:54.426314,,completed,two_wheeler,1.427,1.427,6.72,50.81,upi,1.265,4.0,5.0,False,6,12,True,1.19,live_eval,False,,,0.0,False,0.0,False
aecb24a2-e203-41b6-9e09-0120e59c026b,d929ff43-c9ba-4df4-a23f-92dcc96d04fc,76e71649-9647-49a2-968d-1a7859552493,bangalore,blr_rajajinagar,blr_bannerghatta,12.987831,77.553558,12.893656,77.597158,2026-03-22 12:07:10,2026-03-22T12:13:40,2026-03-22T12:29:10,2026-03-22T13:04:15.865645,,completed,two_wheeler,8.211,8.211,35.1,130.18,upi,1.299,3.0,3.0,False,6,12,True,1.29,live_eval,False,,,0.0,False,0.0,False
61ca1d8a-4b5a-4dd0-8a8f-7992c3aa325d,40d5c272-6086-4aed-a306-df403c62bae0,f1aa1cef-f9b7-460b-993c-9b0648c4e878,bangalore,blr_btm,blr_marathahalli,12.927019,77.609283,12.958195,77.695464,2026-03-22 12:14:28,2026-03-22T12:18:52,2026-03-22T12:30:06,2026-03-22T13:10:29.935586,,completed,three_wheeler,6.593,6.593,40.4,254.61,cash,1.318,2.0,3.0,False,6,12,True,1.365,live_eval,True,cash_extortion,0.6649780008789588,95.49,True,0.0,False
8f38fcfa-373e-4e69-bfbb-63a262d901d3,c73496f6-cc5f-41dd-9104-8e27c9f9fcb3,65d1584e-0a14-4f0d-910c-64d2ceb2c348,bangalore,blr_bannerghatta,blr_whitefield,12.889118,77.609189,12.963229,77.753111,2026-03-22 12:17:04,2026-03-22T12:20:47,2026-03-22T12:26:47,2026-03-22T14:17:51.273004,,completed,mini_truck,16.51,16.51,111.07,707.82,upi,1.372,1.0,5.0,False,6,12,True,1.3125,live_eval,False,,,0.0,False,0.0,False
54e6575a-5ccd-410c-aa45-cda70c095377,e3328bf3-af0e-4fe7-805c-a5f3486cb72f,73569c63-bd4b-4e53-9958-35ffbea1bbaf,bangalore,blr_electronic_city,blr_hebbal,12.828783,77.678807,13.037306,77.60935,2026-03-22 12:19:02,2026-03-22T12:27:39,2026-03-22T12:46:28,2026-03-22T13:18:17.952387,,completed,two_wheeler,7.108,7.108,31.83,84.79,upi,1.0,4.0,4.0,False,6,12,True,0.3,live_eval,False,,,0.0,False,0.0,False
272fe042-f1a9-445d-9503-211a56f2198c,762d0d0d-0150-4d8f-8aec-c6ddece73c1c,be5fbd76-9812-4e57-a9b8-02afcec6e970,bangalore,blr_marathahalli,blr_marathahalli,12.955829,77.700834,12.969502,77.691894,2026-03-22 12:28:29,2026-03-22T12:38:54,,,2026-03-22T12:53:12,cancelled_by_driver,two_wheeler,4.422,4.422,22.43,76.04,credit,1.188,,,False,6,12,True,1.316,live_eval,False,,,0.0,False,0.0,False
d13a55d1-9699-405f-95bb-16d0ccfe2a8f,3d2f58ec-b20b-462d-9c9b-fc73544bebe8,f80f2b2f-f3dd-4b6c-a8fc-87a788a5dfbd,bangalore,blr_bannerghatta,blr_jayanagar,12.881425,77.597298,12.94046,77.589038,2026-03-22 12:33:44,2026-03-22T12:36:39,2026-03-22T12:45:52,2026-03-22T13:06:50.399278,,completed,three_wheeler,4.12,4.12,20.97,157.93,upi,1.23,5.0,4.0,False,6,12,True,1.3125,live_eval,False,,,0.0,False,0.0,False
0baa35ea-f1f3-4b1e-b4dd-9f5364389d75,3e7fa87f-8268-4d82-bb92-f7921d6f5878,c415a99b-641a-42fa-bee7-1343afe51830,bangalore,blr_whitefield,blr_electronic_city,12.965603,77.76791,12.843836,77.66152,2026-03-22 12:35:16,2026-03-22T12:40:40,2026-03-22T12:48:52,2026-03-22T13:28:41.400305,,completed,two_wheeler,8.763,8.763,39.82,120.51,upi,1.166,,,False,6,12,True,1.33,live_eval,False,,,0.0,False,0.0,False
3eb55630-c598-47d2-b6a4-9fea25efe9c6,6ddd3d87-aadf-436b-83a7-408fab8f2a14,71049a63-f99f-4d49-a707-60a49f75d363,bangalore,blr_bannerghatta,blr_koramangala,12.871616,77.590891,12.930081,77.631993,2026-03-22 12:37:33,2026-03-22T12:48:03,2026-03-22T13:02:09,2026-03-22T13:34:08.067765,,completed,two_wheeler,7.937,7.937,31.98,123.81,upi,1.283,4.0,5.0,False,6,12,True,1.3125,live_eval,False,,,0.0,False,0.0,False
d03278d7-8556-4f12-941d-ae404910a0ee,c7477963-1493-44ea-aac8-49ccc172876c,d44b9cde-3b40-4cc3-8eb5-a81a44f84608,bangalore,blr_rajajinagar,blr_btm,13.003181,77.552206,12.920841,77.598038,2026-03-22 12:53:01,2026-03-22T13:01:26,2026-03-22T13:17:42,2026-03-22T15:21:40.616877,,completed,truck_14ft,16.671,16.671,123.98,1377.45,credit,1.325,5.0,2.0,False,6,12,True,1.29,live_eval,False,,,0.0,False,0.0,False
19552770-671a-437d-a777-b46611f12491,ca90c2a7-3d29-430c-901b-b93cc257f89b,bc67f53e-be3c-4102-87a0-02bbacb0c0fb,bangalore,blr_rajajinagar,blr_marathahalli,12.969947,77.552921,12.962161,77.705056,2026-03-22 12:56:06,2026-03-22T12:58:40,2026-03-22T13:06:49,2026-03-22T13:25:48.473228,,disputed,mini_truck,3.194,3.194,18.99,353.49,upi,1.379,5.0,5.0,False,6,12,True,1.29,live_eval,False,,,0.0,False,0.0,False
92d59b6c-d36b-48bd-ba30-0270ed383776,a99c65a0-0919-4201-afe5-3dd120a2d82b,b583d2aa-af36-4040-9ef3-fc9d0152e97c,bangalore,blr_marathahalli,blr_yeshwanthpur,12.957222,77.687987,13.019671,77.546218,2026-03-22 13:01:24,2026-03-22T13:08:27,2026-03-22T13:26:30,2026-03-22T14:12:00.360684,,completed,two_wheeler,9.626,9.626,45.51,118.57,upi,1.111,4.0,5.0,False,6,13,True,1.222,live_eval,False,,,0.0,False,0.0,False
fb687bf8-2a45-411d-a765-a15abb8625be,8718a498-28d7-4817-b033-d43e6e3b01da,84e5ccf8-89b8-447f-bd8a-c69ad8550264,bangalore,blr_koramangala,blr_jayanagar,12.927027,77.619515,12.942105,77.5673,2026-03-22 13:01:35,2026-03-22T13:13:05,,,2026-03-22T13:13:49,cancelled_by_driver,two_wheeler,2.143,2.143,10.95,58.34,upi,1.27,5.0,5.0,False,6,13,True,1.2675,live_eval,True,fake_cancellation,0.9243200495883501,75.0,False,0.0,False
0cb20fad-8fd4-40ad-832b-ce2547fcc3e3,98a8de69-137c-48c0-9838-1f7ead1fd10d,6f5b466b-5129-406f-9817-4c9667484b32,bangalore,blr_rajajinagar,blr_hebbal,12.98652,77.547242,13.049156,77.602185,2026-03-22 13:03:01,2026-03-22T13:06:18,2026-03-22T13:25:34,2026-03-22T13:38:06.373425,,completed,two_wheeler,3.349,3.349,12.54,62.54,upi,1.083,4.0,4.0,False,6,13,True,0.946,live_eval,False,,,0.0,False,0.0,False
44953205-a362-4471-bd0a-81bcfd653cf4,609435ae-68d4-4362-8de6-67fe8a12b928,bbafef7f-635d-4f47-9ad4-ef3c5495e45c,bangalore,blr_rajajinagar,blr_yeshwanthpur,12.999261,77.556263,13.027735,77.544417,2026-03-22 13:13:54,2026-03-22T13:20:51,2026-03-22T13:33:04,2026-03-22T14:06:41.239697,,completed,two_wheeler,8.89,8.89,33.62,103.23,upi,1.0,,,False,6,13,True,0.946,live_eval,False,,,0.0,False,0.0,False
02e460f2-9379-4020-ab43-c10decacef6a,2b64cf16-53b5-4bec-bc45-c71e1eea9130,9e21858d-0064-4f33-8011-15ddd4cf89e3,bangalore,blr_indiranagar,blr_indiranagar,12.972143,77.640904,12.974696,77.633699,2026-03-22 13:30:49,2026-03-22T13:34:05,2026-03-22T13:41:36,2026-03-22T14:05:57.725906,,completed,two_wheeler,4.636,4.636,24.36,78.94,upi,1.216,4.0,4.0,False,6,13,True,1.235,live_eval,False,,,0.0,False,0.0,False
14b3b010-438d-4d4d-b5b6-723e5bc9226d,d4ad4145-7a36-48da-9058-cccf2ab463de,76c5d8a1-5539-4f82-abf1-6ecf229d8500,bangalore,blr_hebbal,blr_rajajinagar,13.036024,77.585778,12.991464,77.557291,2026-03-22 13:35:24,2026-03-22T13:46:56,,,2026-03-22T14:00:44,cancelled_by_customer,two_wheeler,1.309,1.309,5.12,50.22,cash,1.224,,,False,6,13,True,1.105,live_eval,False,,,0.0,False,0.0,False
a3ea7571-0e2d-4928-b9a6-ad09dd9d1d74,8444d2c4-dabe-406d-ad95-68d8ffbef2f9,e087e286-f977-4998-8a56-b44be68e7378,bangalore,blr_bannerghatta,blr_indiranagar,12.896469,77.579215,12.974535,77.648752,2026-03-22 13:41:53,2026-03-22T13:49:30,,,2026-03-22T13:50:11,cancelled_by_driver,truck_17ft,56.642,56.642,484.86,3044.59,credit,1.172,3.0,5.0,False,6,13,True,0.9625,live_eval,True,fake_cancellation,0.826523736366609,200.0,False,0.0,False
e878cb1e-e902-4a85-b0a9-eea1dfd1a1c5,d1ac87b1-652a-47c2-97b9-65c2ed841b9b,be48baee-13a0-4504-b53d-2e2ceb64d22c,bangalore,blr_indiranagar,blr_rajajinagar,12.978966,77.641397,13.002674,77.565708,2026-03-22 13:50:05,2026-03-22T14:00:39,2026-03-22T14:11:15,2026-03-22T19:06:50.771318,,completed,truck_14ft,31.145,31.145,295.6,1871.05,upi,1.382,3.0,5.0,False,6,13,True,1.235,live_eval,False,,,0.0,False,0.0,False
d49f089c-2eb7-4040-a93e-3077953d1479,a857d606-8d0d-43f0-b190-2485c7cd5a1e,101b0f69-19fc-431c-8a8e-86d9e3abb515,bangalore,blr_hsr,blr_indiranagar,12.907484,77.634927,12.977531,77.645012,2026-03-22 13:52:40,2026-03-22T14:02:26,2026-03-22T14:04:45,2026-03-22T16:20:41.748322,,completed,mini_truck,19.188,19.188,135.95,630.73,credit,1.18,5.0,5.0,False,6,13,True,1.0175,live_eval,False,,,0.0,False,0.0,False
ebd69818-e93d-4b70-b440-23a1990832d7,726659fb-c3e0-41ad-9812-6373412ed107,7b9326ae-46c3-4d1b-8f4e-15b47f89beff,bangalore,blr_btm,blr_yeshwanthpur,12.919659,77.625143,13.018153,77.54405,2026-03-22 13:52:56,2026-03-22T13:59:19,2026-03-22T14:09:01,2026-03-22T14:46:06.221129,,completed,two_wheeler,7.686,7.686,37.09,98.64,credit,1.04,5.0,4.0,False,6,13,True,1.001,live_eval,False,,,0.0,False,0.0,False
d397ab77-58b7-4805-8097-18455fbe4104,599dcbd6-2805-4900-9230-8996ef800e98,d584af21-1d0c-440d-97f6-7256a997496f,bangalore,blr_whitefield,blr_whitefield,12.97221,77.749071,12.971151,77.73256,2026-03-22 13:53:53,2026-03-22T13:58:46,2026-03-22T14:17:15,2026-03-22T14:37:03.599299,,completed,two_wheeler,4.31,4.31,19.81,84.68,upi,1.296,4.0,5.0,False,6,13,True,1.235,live_eval,False,,,0.0,False,0.0,False
48192b54-2a41-4ffa-972c-491b5f1a8db7,68663462-178f-4422-9faf-3994325ba86a,7cced928-0a87-4966-9078-c906a4d187d5,bangalore,blr_bannerghatta,blr_electronic_city,12.888982,77.581999,12.855461,77.651675,2026-03-22 14:00:43,2026-03-22T14:03:30,,,2026-03-22T14:18:23,cancelled_by_driver,two_wheeler,5.047,5.047,20.87,94.33,upi,1.322,,,False,6,14,False,0.9625,live_eval,False,,,0.0,False,0.0,False
7eebe81a-7b43-4b0a-a5fb-b5b0e103460f,fc0e9c94-810a-450b-b256-febf2a56b794,4f7d3c85-b98c-4403-a25e-35e53cd7929c,bangalore,blr_whitefield,blr_koramangala,12.968759,77.753341,12.943271,77.615945,2026-03-22 14:05:00,2026-03-22T14:08:24,2026-03-22T14:19:23,2026-03-22T14:38:18.904796,,completed,three_wheeler,3.029,3.029,18.93,124.95,credit,1.074,5.0,5.0,False,6,14,False,0.95,live_eval,False,,,0.0,False,0.0,False
16a5bb5b-f7f4-443f-8ed2-387315a0c3b6,31ccb4f5-883e-45e0-ac94-1cac04a6440d,6b0a2144-59a7-4867-ad91-ada5322394e6,bangalore,blr_jayanagar,blr_bannerghatta,12.920826,77.582241,12.907761,77.599774,2026-03-22 14:11:51,2026-03-22T14:15:48,2026-03-22T14:20:46,2026-03-22T14:34:12.284738,,completed,three_wheeler,2.606,2.606,13.44,121.81,cash,1.078,5.0,5.0,False,6,14,False,0.9625,live_eval,False,,,0.0,False,0.0,False
33c30d11-89f6-47bc-ac03-414e78d044c8,5914390a-9671-43f2-9c02-b4e999b87c6c,c712653c-00d3-44f1-87c7-bd8f53fca331,bangalore,blr_electronic_city,blr_rajajinagar,12.862244,77.668256,13.002629,77.549316,2026-03-22 14:29:43,2026-03-22T14:32:20,2026-03-22T14:42:52,2026-03-22T15:14:40.665855,,completed,mini_truck,4.884,4.884,31.81,293.62,upi,1.0,4.0,5.0,False,6,14,False,0.3,live_eval,False,,,0.0,False,0.0,False
08f045be-db5f-47dc-9413-1a57a352f120,1d8ebccc-3342-44ab-b6db-c22a5d4c41da,73c2eda9-dea5-452d-b527-e5148606b609,bangalore,blr_whitefield,blr_jayanagar,12.96186,77.753893,12.940871,77.577892,2026-03-22 14:38:52,2026-03-22T14:45:19,2026-03-22T14:55:03,2026-03-22T17:20:55.116818,,completed,mini_truck,18.525,18.525,145.87,643.22,upi,1.157,4.0,5.0,False,6,14,False,0.95,live_eval,False,,,0.0,False,0.0,False
b68460e4-ace5-4e45-b1c3-9889296bbea6,d5fddcdc-da70-4a0f-80df-fdd1877f8de4,4c2ca439-52c3-417f-88bc-827e0cb3d43a,bangalore,blr_btm,blr_jayanagar,12.902615,77.625735,12.916131,77.573985,2026-03-22 14:48:00,2026-03-22T14:55:22,,,2026-03-22T15:10:15,cancelled_by_driver,two_wheeler,8.963,8.963,38.69,110.19,upi,1.094,,,False,6,14,False,1.001,live_eval,False,,,0.0,False,0.0,False
d965f907-8d7e-43f7-8031-4c3684238606,20cb9ad1-cf10-4049-a822-b000e4d68f56,62089f75-efd9-43ba-82c6-c052611a51a9,bangalore,blr_hebbal,blr_indiranagar,13.040733,77.599093,12.980578,77.638658,2026-03-22 14:50:54,2026-03-22T14:54:18,,,2026-03-22T15:06:51,cancelled_by_customer,two_wheeler,4.611,4.611,18.54,70.79,cash,1.036,,,False,6,14,False,0.85,live_eval,False,,,0.0,False,0.0,False
6037d5bf-1a5e-409d-b70d-e204ca4e418a,50969cdd-505f-41b8-b3b4-8890faa172a5,c0d2ac38-cf42-4e23-9007-5b780534d2d6,bangalore,blr_electronic_city,blr_marathahalli,12.85166,77.66063,12.953896,77.709289,2026-03-22 15:05:12,2026-03-22T15:12:17,2026-03-22T15:17:00,2026-03-22T16:04:02.157989,,completed,mini_truck,7.526,7.526,47.04,330.05,upi,1.0,5.0,5.0,False,6,15,False,0.3,live_eval,False,,,0.0,False,0.0,False
d4c5c282-134b-4bdb-a325-6596720280b6,1fca01c2-221b-4550-a7e2-0addabc0f726,f7e9e279-5da1-441f-a3a6-81d5ffda65fa,bangalore,blr_marathahalli,blr_whitefield,12.972351,77.694491,12.964282,77.75218,2026-03-22 15:10:45,2026-03-22T15:15:20,2026-03-22T15:26:42,2026-03-22T15:48:55.523549,,completed,two_wheeler,4.266,4.266,22.23,72.75,cash,1.08,5.0,5.0,False,6,15,False,0.94,live_eval,False,,,0.0,False,0.0,False
936da1b3-35e6-4477-b580-23007a9d2e7f,ba80bd4b-3e0e-4394-8fb5-7f9b70d92c8a,d591018d-7220-4814-b102-ad6db66a3b7a,bangalore,blr_marathahalli,blr_marathahalli,12.980857,77.706716,12.966906,77.711015,2026-03-22 15:11:06,2026-03-22T15:16:42,2026-03-22T15:27:15,2026-03-22T16:03:27.535550,,completed,two_wheeler,7.69,7.69,36.21,96.69,cash,1.007,5.0,3.0,False,6,15,False,0.94,live_eval,False,,,0.0,False,0.0,False
8ac8a91d-89a0-4261-9bce-a9e490747395,d96a4bd7-4aae-49ba-b9dd-0cff7a8d9a1a,cdb533b1-0682-4e74-bd25-4dba5aa05d8e,bangalore,blr_indiranagar,blr_marathahalli,12.975466,77.634998,12.953363,77.695773,2026-03-22 15:14:47,2026-03-22T15:19:15,2026-03-22T15:27:26,2026-03-22T16:04:17.893462,,completed,three_wheeler,5.995,5.995,36.86,177.85,upi,1.198,5.0,4.0,False,6,15,False,0.95,live_eval,False,,,0.0,False,0.0,False
